date,solar output,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
7/29/2022 9:00,3.808,454.55,695.88,134.24,261.91,0.46,0.16,41.35,210,315.35,28.58,0.83,4.4,24.9,61.05,1.95,88.26,3.69,179.4
7/29/2022 10:00,8.12,498.3,839.4,124.79,265.47,0.43,0.16,29.02,231.68,380.76,32.17,1.08,5.35,25.81,57.35,4.12,88.22,4.11,174.1
7/29/2022 11:00,7.08817,466.77,913.97,64.01,321.34,0.38,0.16,20.13,219.83,414.38,31.48,1.13,5.65,26.43,55.2,7.17,88.15,4.3,167.4
7/29/2022 12:00,7.32377,421.92,914.45,79.65,248.97,0.34,0.16,20.03,200.93,414.7,28.76,1.03,5.18,26.67,54.82,9.27,88.08,4.55,160.3
7/29/2022 13:00,7.8246,489.9,840.42,51.23,313.17,0.42,0.16,28.81,227.13,381.17,31.94,1.09,5.35,26,57.41,9.29,88.02,4.92,154.1
7/29/2022 14:00,8.05104,343.52,698.7,78.24,229.57,0.35,0.16,41.11,159.11,316.75,22.72,0.68,3.6,25.09,61.23,8.11,88,5.27,149.4
7/29/2022 15:00,7.2374,154.32,504.12,95.59,101.66,0.2,0.16,54.58,73.03,228.22,10.31,0.23,1.17,24.35,64.37,8.54,88,5.18,147.4
7/29/2022 16:00,6.0089,75.68,277.73,11.33,69.72,0.16,0.16,68.52,36.55,124.25,5.3,0.07,0.35,23.33,69.2,10.11,88.04,4.64,146.5
7/29/2022 17:00,3.52324,17.7,64.38,0.98,20.56,0.1,0.17,82.63,8.27,27.58,1.19,0.01,0.03,21.83,79.62,9.78,88.1,3.22,147.7
7/29/2022 18:00,3.3403,0,0,0,0,0.0435,0.1688,90,0,0,0,0,0,20.69,87.1,8.47,88.16,2.55,152.7
7/30/2022 6:00,0,30.12,65.1,0,35.04,0.18,0.17,82.86,13.93,27.78,1.93,0.01,0.03,19.28,90.97,29.34,88.18,4.71,197.9
7/30/2022 7:00,0,97.82,284.75,48.93,73.97,0.2,0.16,68.73,46.6,127.58,6.26,0.08,0.4,20.73,85.82,38.15,88.24,5.53,190.5
7/30/2022 8:00,1.1201,210.45,517.7,54.45,135.39,0.28,0.16,54.77,99.28,234.57,14.17,0.33,1.65,22.36,75.69,43.07,88.27,6.69,178.9
7/30/2022 9:00,4.1753,332.38,717.4,16.62,249.68,0.33,0.16,41.25,158.1,325.68,22.75,0.69,3.7,23.75,67.17,47.05,88.27,7.59,171
7/30/2022 10:00,6.2974,474.5,861.38,21.26,335.73,0.41,0.16,28.87,223.08,390.73,31.64,1.1,5.43,24.2,65.08,47.65,88.24,7.85,167.4
7/30/2022 11:00,6.0366,553.12,945.5,101.36,366.56,0.45,0.16,19.92,257.9,430,37.21,1.37,6.9,24.2,65.14,44.33,88.2,7.8,165.5
7/30/2022 12:00,6.5408,606.42,943.85,111.46,401.81,0.49,0.16,19.82,280.53,429.05,39.89,1.47,7.43,24.15,65.26,38.76,88.16,7.43,163.7
7/30/2022 13:00,6.3217,578.05,867.4,45.21,373.16,0.5,0.16,28.67,267.15,394.52,37.52,1.29,6.38,23.94,65.49,29.62,88.11,6.69,162.8
7/30/2022 14:00,10.25655,443.48,721.75,363.18,183.03,0.45,0.15,41.03,202.9,328.55,28.52,0.84,4.5,23.84,65.24,18.47,88.07,5.72,162.4
7/30/2022 15:00,8.8061,309.75,521.28,140.81,177.31,0.4,0.16,54.54,143.12,237.15,19.29,0.44,2.2,23.35,66.66,8.35,88.06,4.56,161.3
7/30/2022 16:00,6.224,161.07,286.88,93.74,112.35,0.33,0.17,68.5,74.1,129.02,9.55,0.12,0.6,22.51,71.39,2.62,88.1,3.16,157.5
7/30/2022 17:00,4.0197,33.55,66.65,31.11,36.35,0.2,0.17,82.63,15.05,28.65,1.93,0.01,0.03,21.27,81.5,0.7,88.14,1.8,152.6
7/30/2022 18:00,1.8855,0,0,0,0,0.0489,0.1694,90,0,0,0,0,0,20.54,86.03,0.22,88.18,1.14,148.3
7/31/2022 6:00,0,25.33,60.42,0,29.45,0.15,0.17,82.85,11.62,25.97,1.62,0.01,0.03,18.25,94.46,0.32,88.21,2.8,273.5
7/31/2022 7:00,0,102.38,270.83,31.38,81.73,0.21,0.17,68.69,48.2,120.95,6.53,0.09,0.43,19.76,87,0.32,88.28,2.73,271.5
7/31/2022 8:00,0.1667,147.12,501.85,12.8,119.22,0.19,0.16,54.71,72.37,226.7,10.49,0.24,1.23,21.56,77.1,0.85,88.33,2.57,265.5
7/31/2022 9:00,0.923,222.82,705.12,31.65,153.01,0.22,0.16,41.15,107.3,320.37,15.55,0.47,2.5,22.76,71.12,1.58,88.35,2.53,250.3
7/31/2022 10:00,1.5821,390,848.75,0,279.69,0.34,0.16,28.72,186.73,385.3,26.75,0.94,4.6,23.22,68.59,1.75,88.31,2.64,234.6
7/31/2022 11:00,5.6298,388.17,924.97,148.81,239.85,0.31,0.16,19.69,182.75,419.6,26.52,0.98,4.93,23.44,67.58,2.41,88.23,2.65,218.7
7/31/2022 12:00,4.7356,446.98,921.38,174.04,275.56,0.36,0.16,19.61,207.59,417.3,29.75,1.1,5.53,23.33,68.8,3.48,88.16,2.59,199.6
7/31/2022 13:00,8.4179,599.65,835.17,177.83,309.35,0.52,0.14,28.54,276.07,377.03,37.8,1.27,6.32,22.84,71.89,3.94,88.11,2.97,161.9
7/31/2022 14:00,4.8288,510.85,686.88,227.33,261.18,0.51,0.12,40.95,234.24,309.63,31.24,0.91,4.82,21.87,77.33,3.17,88.13,4.7,135.1
7/31/2022 15:00,2.411,374.4,496.73,232.14,190.67,0.49,0.12,54.49,172.1,224.5,22.38,0.49,2.47,21,82.43,2.59,88.16,5.43,131.6
7/31/2022 16:00,0.9722,207.25,270.73,180.63,148.58,0.43,0.11,68.48,94.88,121.22,11.77,0.15,0.73,20.39,85.79,2.3,88.19,4.57,132.9
7/31/2022 17:00,1.4122,54.03,61.92,53.97,42.83,0.32,0.2,82.64,23.6,26.77,2.92,0.01,0.05,19.48,90.67,2.42,88.22,2.87,135.6
7/31/2022 18:00,1.625,0,0,0,0,0.0448,0.1689,90,0,0,0,0,0,18.66,93,2.14,88.24,2.06,143.1
8/1/2022 6:00,0,39.42,58.55,30.08,42.91,0.24,0.17,82.83,17.45,25.28,2.28,0.01,0.03,16.75,92.02,2.54,88.3,1.42,264.3
8/1/2022 7:00,0,166.93,265.02,215.44,98.45,0.35,0.11,68.65,75.78,118.33,9.59,0.12,0.57,18.29,86.22,3.82,88.38,1.34,256.6
8/1/2022 8:00,0.4536,367.55,495.23,305.14,165.86,0.48,0.13,54.64,167.46,223.34,21.52,0.46,2.3,21.1,71.23,4.49,88.43,0.6,234.5
8/1/2022 9:00,2.9575,507.17,694.1,141.69,296.17,0.51,0.15,41.05,231.42,314.35,30.92,0.89,4.8,23.38,61.7,4.86,88.43,0.91,169.2
8/1/2022 10:00,5.57929,590.95,837.55,120.71,335.23,0.51,0.15,28.56,269.75,379.59,36.87,1.24,6.1,24.75,57.83,5.67,88.37,1.71,165.1
8/1/2022 11:00,6.2716,683.53,883.8,180.29,362.88,0.55,0.16,19.46,309.28,396.97,40.72,1.44,7.3,25.44,56.75,6.3,88.31,2.28,163.7
8/1/2022 12:00,7.14488,684.05,884,74.74,430.29,0.55,0.16,19.39,308.73,397.45,40.4,1.43,7.28,25.77,56.53,6.32,88.24,2.61,163.5
8/1/2022 13:00,7.69674,452.38,811.6,178.06,228.68,0.39,0.15,28.4,206.18,365.42,28.18,0.94,4.68,25.81,56.48,5.95,88.18,2.84,164.5
8/1/2022 14:00,7.86537,375.8,671.7,89.5,227.26,0.38,0.15,40.87,173.87,302.45,23.19,0.68,3.62,25.42,57.51,5.63,88.13,2.96,162.9
8/1/2022 15:00,2.8121,114.53,477.9,0,91.43,0.15,0.15,54.45,58.17,214.97,7.32,0.16,0.8,24.52,61.09,5.26,88.13,2.98,159.4
8/1/2022 16:00,4.356,38.65,256.02,27.65,28.6,0.08,0.16,68.46,19.1,113.93,2.55,0.03,0.15,23.46,67.46,5.79,88.18,2.74,154.5
8/1/2022 17:00,2.06,6.72,57.3,7.98,6.7,0.04,0.17,82.64,3.3,24.92,0.44,0,0,21.93,80.1,7.62,88.23,2,150.6
8/1/2022 18:00,2.1331,0,0,0,0,0.0501,0.1714,90,0,0,0,0,0,20.58,85.5,11.59,88.27,1.81,150.6
8/2/2022 6:00,0,32.1,56.55,0,37.33,0.19,0.16,82.8,14.65,24.43,2,0.01,0.03,17.76,94.41,1.83,88.28,3.67,272.3
8/2/2022 7:00,0,103.15,257.52,17.74,85.18,0.21,0.16,68.6,47.62,114.31,6.13,0.08,0.4,18.73,88.82,1.99,88.34,4.28,259.6
8/2/2022 8:00,0.0661,181.12,482.27,30.1,118.81,0.24,0.16,54.57,85.25,216.98,11.74,0.27,1.38,20.55,79.37,2.57,88.39,4.56,245.5
8/2/2022 9:00,0.9645,356.75,677.75,28.56,249.74,0.36,0.16,40.95,163.23,306.48,22.26,0.66,3.55,22.3,72.25,2.33,88.41,4.63,226.7
8/2/2022 10:00,2.461,467.62,819.28,32.94,286.97,0.4,0.15,28.4,219.71,370.68,29.97,1.04,5.12,23.16,69.34,2.75,88.38,5,206.6
8/2/2022 11:00,4.9016,522.78,946.5,384.21,281.67,0.42,0.15,19.23,240.28,435.43,35.14,1.32,6.7,23.53,67.42,4.21,88.31,5.63,186.9
8/2/2022 12:00,6.8479,613.95,940.58,247.6,307.36,0.49,0.15,19.17,286.15,431.92,40.89,1.51,7.7,23.55,66.76,5.24,88.24,6.23,173.5
8/2/2022 13:00,5.6889,463.75,860.53,92.25,282.29,0.4,0.15,28.27,218.32,394.77,31.6,1.1,5.43,23.17,67.43,5.63,88.18,6.2,167.4
8/2/2022 14:00,6.8001,437.4,713,205.42,229.59,0.44,0.16,40.79,201.12,326.52,27.8,0.83,4.43,22.3,70.44,5.72,88.15,5.57,162
8/2/2022 15:00,3.0352,377.02,511.02,363.34,149.25,0.49,0.15,54.41,173.3,233.72,22.58,0.5,2.5,21.14,75.68,5.02,88.17,4.72,156.6
8/2/2022 16:00,0.9309,223.12,277.83,284.53,127.03,0.46,0.14,68.45,101.1,125.33,12.03,0.15,0.73,20.19,82.1,3.8,88.21,3.36,157.2
8/2/2022 17:00,1.2617,58.05,62.5,82.4,51.64,0.34,0.2,82.65,25.08,26.97,3,0.01,0.05,19.37,88.85,2,88.24,1.95,152.1
8/2/2022 18:00,2.1939,0,0,0,0,0.0518,0.1703,90,0,0,0,0,0,18.85,91.38,0.79,88.3,1.38,133.5
8/3/2022 6:00,0,57.62,60.35,89.67,46.31,0.35,0.2,82.78,24.63,25.67,2.98,0.01,0.05,17.76,88.64,0.22,88.29,1.26,177.7
8/3/2022 7:00,0,249.35,273.15,283.4,131.43,0.52,0.13,68.55,112.18,121.6,13.09,0.16,0.77,19.91,80.43,0.37,88.35,2.3,181.7
8/3/2022 8:00,0.6403,440.05,506.12,406.5,177.71,0.57,0.14,54.49,200.13,228.47,24.98,0.54,2.67,22.19,70.83,0.81,88.38,3.6,180.2
8/3/2022 9:00,4.0325,623.75,705.55,435.62,264.14,0.62,0.15,40.84,284.2,320.27,37.02,1.06,5.53,23.72,64.28,0.98,88.38,4.69,178.9
8/3/2022 10:00,8.2155,794.47,850.2,513.16,291.87,0.68,0.16,28.24,361.53,385.95,47.88,1.6,8.2,24.6,61.05,0.93,88.36,5.24,174.9
8/3/2022 11:00,11.2799,960.85,961.8,882.52,98.97,0.77,0.14,18.99,445.36,441.88,61.27,2.21,11.98,25.16,59.35,1.52,88.3,5.43,169.3
8/3/2022 12:00,12.0537,857.97,961.95,606.06,237.55,0.69,0.17,18.94,396.23,442.07,55.36,2.02,10.7,25.46,58.47,2.2,88.22,5.5,163.6
8/3/2022 13:00,10.1782,647.4,887.75,238.26,337.63,0.56,0.18,28.13,298.73,408.8,42.14,1.47,7.32,25.27,59.04,2.74,88.15,5.65,157.7
8/3/2022 14:00,8.8144,393.15,745.25,146.58,227.19,0.39,0.15,40.72,184.43,344.09,26.79,0.82,4.38,24.15,63.09,2.74,88.1,6.07,153.5
8/3/2022 15:00,9.419,324.3,546.35,311.34,140.02,0.42,0.17,54.37,151.03,253.37,20.62,0.47,2.38,23.09,67.69,1.79,88.1,6.23,151.4
8/3/2022 16:00,6.9974,190.55,310.77,300.64,104.71,0.39,0.18,68.44,89.1,143.78,11.32,0.15,0.7,22.21,70.85,0.91,88.12,5.69,150.2
8/3/2022 17:00,4.8704,56.3,76.5,159.79,39.99,0.33,0.19,82.66,24.83,33.63,2.88,0.01,0.05,20.93,77.73,0.57,88.17,3.99,149.3
8/3/2022 18:00,3.69841,0,0,0,0,0.0491,0.1707,90,0,0,0,0,0,19.44,84.85,0.43,88.21,2.93,148.3
8/4/2022 6:00,0,42.05,64.12,67.33,36.41,0.25,0.18,82.75,17.85,27.13,2.18,0.01,0.03,19.25,86.44,1.13,88.23,2.29,175.2
8/4/2022 7:00,0,148.62,282.45,92.48,102.96,0.31,0.16,68.5,68.68,125.45,9.09,0.12,0.57,21.34,77.79,1.47,88.31,3.31,189
8/4/2022 8:00,0.6713,303.77,514.65,186.42,161.35,0.39,0.14,54.42,140.1,231.87,18.75,0.42,2.12,23.02,69.26,1.47,88.34,4.65,181
8/4/2022 9:00,3.2991,429.75,714.25,186.7,223.81,0.43,0.15,40.73,198.82,322.95,27.39,0.81,4.32,24.56,61.77,1.59,88.33,5.7,172.9
8/4/2022 10:00,4.5722,440.38,857.88,78.49,270.61,0.38,0.15,28.07,205.55,388.23,29.45,1.02,5.05,25.11,58.69,2.07,88.29,6.14,165.5
8/4/2022 11:00,8.5329,463.95,920.45,121.91,239.25,0.37,0.15,18.75,217.27,415.03,30.74,1.12,5.72,25.2,58.08,2.21,88.23,6.68,160.8
8/4/2022 12:00,9.7752,654.25,920.95,316.55,280.58,0.52,0.16,18.72,297.28,415.59,40.49,1.46,7.57,24.91,59.04,2.61,88.16,7.14,158
8/4/2022 13:00,11.57379,748.72,844.45,385.24,360.1,0.64,0.16,28,339.93,381.43,45.08,1.5,7.65,24.51,60.03,2.18,88.12,7.29,156.6
8/4/2022 14:00,11.0825,552.88,701.28,500.61,209.86,0.55,0.15,40.65,249.53,317.22,33.04,0.94,4.95,24.08,60.28,1.71,88.09,6.95,156.2
8/4/2022 15:00,10.7431,434.2,505.8,360.16,191.04,0.56,0.14,54.34,197.86,228.48,24.93,0.54,2.7,23.77,60.13,1.13,88.08,6.31,157.3
8/4/2022 16:00,7.8335,227.43,277.67,242.21,139.01,0.47,0.13,68.43,102.78,123.85,12.42,0.16,0.75,23.21,61.13,0.57,88.1,5.37,159
8/4/2022 17:00,6.6588,59.58,63.6,103.48,45.74,0.35,0.2,82.68,25.7,27.07,3.11,0.01,0.05,21.24,72.93,0.15,88.14,3.28,161
8/4/2022 18:00,3.48793,0,0,0,0,0.0494,0.1704,90,0,0,0,0,0,19.4,81.25,0.01,88.18,2.87,163.2
8/5/2022 6:00,0,46.5,67.85,23.21,48.16,0.28,0.16,82.72,21.2,28.72,2.79,0.01,0.05,17.84,86.21,0.04,88.22,4.02,200.8
8/5/2022 7:00,0,184.5,293.15,128.03,129.86,0.38,0.16,68.45,84.62,130.98,11.13,0.15,0.73,20.65,75.63,0.07,88.28,5.09,194.1
8/5/2022 8:00,1.15062,347.3,529.55,278.26,191.72,0.45,0.15,54.34,157.8,239.2,21.32,0.48,2.45,23.51,64.91,0.2,88.32,6.49,176.7
8/5/2022 9:00,6.4194,691.38,730.65,649.15,195.47,0.69,0.15,40.61,314.5,330.92,41.19,1.18,6.07,24.95,59.1,0.24,88.32,7.2,166.3
8/5/2022 10:00,10.5999,825.55,875.5,601.12,255.57,0.71,0.16,27.9,375.17,396.38,50.28,1.69,8.75,25.66,55.97,0.31,88.31,7.58,159.9
8/5/2022 11:00,11.1584,828.03,939.58,407.8,342.4,0.66,0.17,18.51,374.3,423.8,50.4,1.83,9.55,25.81,54.61,0.3,88.26,7.64,157.6
8/5/2022 12:00,10.33418,798.97,940.4,269.87,380.69,0.64,0.17,18.49,360.72,424.68,48.62,1.78,9.2,25.69,54.74,0.45,88.2,7.5,157.3
8/5/2022 13:00,9.26588,531.75,866.1,530.36,146.42,0.45,0.16,27.87,237,391.98,33.56,1.15,5.82,25.4,55.14,0.5,88.14,7.22,157.1
8/5/2022 14:00,11.1404,453.08,722.22,120.14,246.25,0.45,0.15,40.58,208.18,327.5,28.58,0.86,4.6,24.94,55.8,0.41,88.09,6.72,156.3
8/5/2022 15:00,10.6647,330.85,522.97,122.92,195.28,0.43,0.15,54.31,153.33,237.2,20.69,0.47,2.38,24.4,56.48,0.19,88.08,6.03,155.7
8/5/2022 16:00,9.4305,178.43,289.65,190.68,110.28,0.37,0.14,68.42,82.52,130.1,10.44,0.13,0.65,23.59,58.59,0.03,88.1,5.12,156.3
8/5/2022 17:00,5.6753,51,67.28,97.36,40.08,0.3,0.19,82.69,22.21,28.78,2.67,0.01,0.05,21.46,71.72,0.01,88.12,3.1,158.2
8/5/2022 18:00,4.06024,0,0,0,0,0.0494,0.1703,90,0,0,0,0,0,19.45,80.11,0,88.15,2.84,161.1
8/6/2022 6:00,0,47.92,69.62,80.79,39.48,0.28,0.18,82.68,20.63,29.42,2.58,0.01,0.05,17.81,87.63,0.02,88.24,4.29,201.8
8/6/2022 7:00,0,201.15,297.73,107.01,154.04,0.41,0.16,68.4,92.19,132.91,11.98,0.15,0.75,20.89,75.78,0.05,88.3,5.15,190.6
8/6/2022 8:00,3.85937,356.12,536.9,339.97,238.54,0.46,0.15,54.26,161.82,241.72,21.94,0.49,2.47,23.86,62.38,0.12,88.33,6.86,171.3
8/6/2022 9:00,10.9998,591.72,739.15,191.24,305.33,0.59,0.15,40.5,269.23,333.79,36.12,1.06,5.65,25.22,56.11,0.37,88.33,7.27,166.2
8/6/2022 10:00,11.28384,697.62,885.35,542.09,219.67,0.6,0.16,27.73,313.95,399.48,43.56,1.46,7.47,25.93,53.36,0.68,88.3,7.24,165
8/6/2022 11:00,8.55431,790.3,947.6,176.87,399.79,0.63,0.17,18.25,355.5,425.53,48.04,1.74,8.93,26.22,52.3,0.96,88.25,7.09,163.5
8/6/2022 12:00,7.2248,604.85,947.8,132.88,340.14,0.48,0.15,18.26,274.82,426.18,38.45,1.41,7.15,26.3,52.22,1.27,88.18,6.94,161.4
8/6/2022 13:00,9.80188,584.38,873.45,513.88,140.73,0.5,0.16,27.74,260.63,393.35,36.49,1.23,6.25,26.04,53.08,1.3,88.12,6.8,159.7
8/6/2022 14:00,10.1927,529.75,729.35,241.69,250.21,0.53,0.16,40.51,240.88,328.7,32.43,0.95,5.05,25.51,54.57,1.03,88.07,6.55,158.4
8/6/2022 15:00,9.9446,401.77,528.15,479.11,130.03,0.52,0.15,54.27,181.58,238.24,23.48,0.51,2.53,24.82,56.28,0.61,88.07,6.13,158.1
8/6/2022 16:00,10.0555,220.12,293.12,307.09,107.53,0.45,0.14,68.42,99.2,130.91,12.05,0.15,0.73,23.8,59.32,0.29,88.09,5.41,158.7
8/6/2022 17:00,5.9853,59.3,68.18,126.28,41.59,0.35,0.2,82.71,25.33,28.87,3,0.01,0.05,21.68,71.46,0.05,88.12,3.37,160.1
8/6/2022 18:00,3.80433,0,0,0,0,0.0497,0.1705,90,0,0,0,0,0,19.6,80.66,0.01,88.16,2.86,161
8/7/2022 6:00,0,61.05,73.12,88.17,68.38,0.36,0.2,82.65,26.6,30.75,3.19,0.01,0.05,17.78,86.07,0.02,88.16,3.07,193
8/7/2022 7:00,0,224.88,304.92,505.11,173.94,0.46,0.16,68.34,101,135.9,12.58,0.16,0.75,20.98,73.6,0.04,88.21,4.36,186.7
8/7/2022 8:00,6.411,424.33,545.15,521.05,268.44,0.55,0.15,54.17,190.7,244.2,24.78,0.54,2.7,23.86,63.64,0.07,88.24,5.74,174.7
8/7/2022 9:00,8.34169,689.7,745.9,1047.87,315.19,0.68,0.14,40.38,310.88,335.45,41.31,1.16,6.07,25.37,58.44,0.12,88.23,6.75,169
8/7/2022 10:00,9.74451,825.22,893.03,631.52,312.61,0.7,0.16,27.56,371.9,400.85,50.3,1.67,8.38,26.09,55.04,0.28,88.21,7.23,165.9
8/7/2022 11:00,10.06029,812.78,934.95,358.41,359.95,0.65,0.16,18,361.9,414.67,47.74,1.69,8.65,26.35,52.96,0.43,88.18,7.37,163.3
8/7/2022 12:00,10.1645,759.92,934.85,178.18,432.55,0.6,0.16,18.03,339.33,414.95,45.03,1.6,8.15,26.27,52.16,0.36,88.13,7.32,160.9
8/7/2022 13:00,9.8427,614.88,859.9,484.53,194.74,0.52,0.15,27.61,272.5,382.13,37.23,1.22,6.18,26.1,52.32,0.31,88.07,7.19,160.1
8/7/2022 14:00,10.5043,590.78,714.85,329.92,259.79,0.59,0.15,40.44,264.55,317.7,34.22,0.96,5.05,25.58,53.46,0.17,88.02,6.85,160.5
8/7/2022 15:00,9.6568,432.52,512.83,409.99,172.17,0.56,0.14,54.25,193.1,227.5,23.96,0.5,2.47,25.03,54.7,0.13,88,6.31,160.2
8/7/2022 16:00,10.01074,233.35,278.92,227.82,133.01,0.48,0.12,68.42,103.65,121.98,12.32,0.15,0.73,24.19,57.44,0.05,88.02,5.52,159.4
8/7/2022 17:00,6.8314,54.92,62.58,78.32,40.61,0.33,0.19,82.73,23.2,26.05,2.84,0.01,0.05,22.05,69.75,0.01,88.05,3.52,157.7
8/7/2022 18:00,3.28852,0,0,0,0,0.0491,0.1709,90,0,0,0,0,0,20.02,78.21,0,88.07,3.09,156.8
8/8/2022 6:00,0,54.42,70.22,97.79,45.66,0.32,0.19,82.61,23.13,29.35,2.84,0.01,0.05,19.17,86.86,0.03,88.15,4.38,185.9
8/8/2022 7:00,0,223.3,301.15,184.32,157.87,0.46,0.15,68.28,100.6,133.31,12.72,0.16,0.77,21.62,75.86,0.01,88.23,5.64,177.3
8/8/2022 8:00,3.0768,416.58,544.9,448.36,189.9,0.54,0.15,54.09,186.17,242.9,24.44,0.53,2.65,23.63,61.97,0.01,88.28,6.83,168.5
8/8/2022 9:00,10.0609,685.78,748.42,541.93,234.84,0.68,0.15,40.25,309.09,335.58,40.62,1.14,5.93,24.84,53.1,0.02,88.3,7.81,164.7
8/8/2022 10:00,11.18693,862.62,895.85,528.03,319.11,0.73,0.16,27.38,388.37,401.68,52,1.7,8.77,25.77,49.22,0.02,88.28,8.23,162.5
8/8/2022 11:00,11.57162,878.2,941.15,553.91,305.61,0.7,0.16,17.74,391.08,417.7,51.97,1.8,9.45,26.12,47.98,0.02,88.23,8.18,161
8/8/2022 12:00,9.33665,609.55,940.88,522.5,188.54,0.48,0.16,17.79,267.45,418.37,37.54,1.33,6.85,26.05,48.05,0.02,88.15,7.82,159.5
8/8/2022 13:00,10.27898,687.1,863.12,136.91,377.83,0.58,0.15,27.48,307.75,384.68,40.65,1.35,6.72,25.83,48.31,0.02,88.08,7.25,157.6
8/8/2022 14:00,10.65203,575.47,716.6,263.97,303.88,0.57,0.15,40.38,258.75,319.6,33.59,0.95,4.95,25.46,48.8,0.01,88.04,6.54,156.3
8/8/2022 15:00,10.3048,424.25,513.92,355.52,183.19,0.55,0.14,54.22,191.24,228.87,23.92,0.5,2.5,24.89,49.73,0.01,88.03,5.78,155.7
8/8/2022 16:00,9.9712,218.5,279.4,261.92,120.92,0.45,0.13,68.42,98.34,122.7,11.9,0.14,0.7,23.86,52.77,0,88.07,4.85,155.8
8/8/2022 17:00,4.5901,52.35,62.17,73.8,44.34,0.31,0.2,82.76,22.67,26.07,2.81,0.01,0.05,21.6,67.42,0,88.11,2.94,155.5
8/8/2022 18:00,3.69335,0,0,0,0,0.0493,0.1713,90,0,0,0,0,0,19.58,75.66,0,88.15,2.76,156.5
8/9/2022 6:00,0,58.15,73.25,105.26,53.71,0.34,0.19,82.57,24.95,30.85,3.07,0.01,0.05,19.1,82.53,0,88.24,2.83,178.2
8/9/2022 7:00,0,254.23,308.2,268.77,170.65,0.52,0.17,68.22,114.28,137.16,14.06,0.17,0.85,21.49,70.53,0,88.29,4.55,177.6
8/9/2022 8:00,3.7393,496.92,551.75,436.43,221.67,0.64,0.15,54,223.7,247.28,28.24,0.61,3.05,23.74,60.17,0,88.33,5.67,172.3
8/9/2022 9:00,10.468,754.2,756.47,789.94,130.14,0.74,0.16,40.13,340.9,339.75,44.56,1.25,6.35,25.29,51.68,0,88.33,6.17,170
8/9/2022 10:00,10.76478,868.75,903.25,653.36,259.49,0.74,0.16,27.2,391.5,405.33,52.97,1.76,9.1,26.31,46.96,0,88.31,6.31,168.7
8/9/2022 11:00,11.4013,913.22,938.58,595.67,283.92,0.72,0.15,17.48,405.87,415.5,53.64,1.86,9.93,26.85,44.51,0,88.25,6.32,166.6
8/9/2022 12:00,10.07036,823.6,936.78,500.48,268.59,0.65,0.16,17.56,367.9,415.08,48.89,1.71,9.05,27,43.72,0,88.17,6.24,164.6
8/9/2022 13:00,9.37976,777.47,857.67,461.07,307.95,0.66,0.15,27.36,345.93,380.2,45.35,1.48,7.57,26.69,44.29,0,88.1,6.08,162.1
8/9/2022 14:00,10.43813,606.17,707.95,369.63,290.94,0.6,0.14,40.32,270.25,313.32,34.76,0.98,5.07,26.15,45.38,0,88.06,5.77,159.5
8/9/2022 15:00,9.84506,390.4,501.62,245.27,210.58,0.5,0.13,54.2,174.65,221,21.72,0.46,2.3,25.4,47.05,0,88.05,5.3,157.3
8/9/2022 16:00,9.3764,211.82,265.92,242.43,113.29,0.43,0.11,68.42,93.38,114.93,11.06,0.13,0.65,24.21,50.48,0,88.08,4.65,155.2
8/9/2022 17:00,6.91824,47.92,57,59.93,41.18,0.29,0.19,82.78,20.63,23.75,2.6,0.01,0.03,21.78,64.83,0,88.13,3.06,151.9
8/9/2022 18:00,3.68754,0,0,0,0,0.0473,0.1715,90,0,0,0,0,0,19.69,73.34,0,88.16,2.66,150
8/10/2022 6:00,0,56,62.05,21.76,58.24,0.32,0.2,82.52,24.09,25.75,2.96,0.01,0.05,16.48,83.13,0.06,88.27,3.09,242.7
8/10/2022 7:00,0,231.32,277.33,178.52,172.05,0.47,0.17,68.15,102.32,120.28,12.36,0.16,0.77,19.1,70.85,0.09,88.34,3.53,228.9
8/10/2022 8:00,1.78065,444.83,515.35,508.34,286.1,0.57,0.16,53.91,198.12,227.57,24.66,0.55,2.75,22.23,57.87,0.07,88.37,3.9,203.9
8/10/2022 9:00,7.2724,680.17,719.38,993.53,254.64,0.67,0.15,40,303.1,320.18,39.11,1.11,5.82,24.41,52.09,0.05,88.35,5.15,185
8/10/2022 10:00,8.80611,782.5,864.22,360.41,405.97,0.66,0.15,27.01,349.38,384.7,45.87,1.56,7.78,25.78,49.5,0.06,88.3,6.28,177.3
8/10/2022 11:00,8.77908,856.65,929.8,400.08,361.03,0.68,0.15,17.21,381.5,412.38,50.31,1.81,9.45,26.46,48.19,0.1,88.22,7.05,173.9
8/10/2022 12:00,9.09748,860.55,930.8,364.3,378.12,0.68,0.15,17.32,382.12,413.13,49.98,1.8,9.4,26.7,47.59,0.14,88.12,7.42,172.4
8/10/2022 13:00,8.9154,677.2,855.75,510.76,267.78,0.57,0.15,27.24,300.92,380.1,40.33,1.36,6.82,26.56,47.74,0.08,88.04,7.43,171.1
